Campaign_ID,Campaign_Name,Platform,Date,Impressions,Clicks,Conversions,Ad_Spend,Revenue
CAMP2814,Holiday Deals,Google Ads,05/05/2024,29643,1239,145,1358.62,17168
CAMP2815,Winter Promo,TikTok Ads,07/06/2024,149867,9651,1265,1239.47,77241.8
CAMP2816,Winter Promo,Meta Ads,30/10/2024,12401,936,72,2609.95,4774.9
CAMP2817,Flash Sale,Affiliate,30/11/2024,17770,492,17,2680.33,635.66
CAMP2818,Clearance Event,TikTok Ads,24/03/2024,15437,468,29,726.44,1028.91
CAMP2819,Holiday Deals,Meta Ads,03/09/2024,132466,3633,255,3773.75,21773.72
CAMP2820,Summer Sale,Email Marketing,23/01/2024,84240,1919,123,3478.56,12860.12
CAMP2821,New Product Launch,Email Marketing,17/02/2025,35432,606,23,3753.71,2637.35
CAMP2822,Winter Promo,Email Marketing,11/09/2024,101121,6633,503,3600.36,55213.78
CAMP2823,Brand Awareness,Affiliate,24/02/2024,114739,4951,278,2874.95,17298.7
CAMP2824,Holiday Deals,Google Ads,14/05/2024,98753,4268,366,1367.51,41279.96
CAMP2825,Summer Sale,Google Ads,13/01/2024,47466,761,33,1143.28,2837.54
CAMP2826,Brand Awareness,Affiliate,14/05/2024,130273,1912,234,1090.45,14350.18
CAMP2827,Winter Promo,Meta Ads,13/04/2024,43636,1353,158,2075.41,9035.37
CAMP2828,Winter Promo,Google Ads,25/09/2024,74700,3808,80,4425.85,2696.49
CAMP2829,New Product Launch,Email Marketing,14/02/2025,60983,1415,115,2497.92,3439.04
CAMP2830,Flash Sale,Affiliate,20/11/2024,146925,10300,300,3402,31735.37
CAMP2831,Summer Sale,Google Ads,01/09/2024,139580,11067,325,990.72,26875.58
CAMP2832,Flash Sale,TikTok Ads,25/04/2024,73804,2837,334,405.96,17384.29
CAMP2833,Flash Sale,Google Ads,08/04/2024,102958,3845,380,4361.29,36047.12
CAMP2834,Summer Sale,Email Marketing,10/11/2024,138574,10006,1040,3826.06,37157.65
CAMP2835,Retargeting Campaign,Email Marketing,30/01/2025,24675,994,23,518.4,655.14
CAMP2836,Summer Sale,Google Ads,08/07/2024,77715,2916,234,4072.69,26140.39
CAMP2837,Retargeting Campaign,Affiliate,05/11/2024,90744,6747,885,2455.58,60869.19
CAMP2838,Summer Sale,Email Marketing,21/06/2024,28851,1684,247,2757.15,20164.26
CAMP2839,Holiday Deals,TikTok Ads,18/11/2024,75310,5677,759,3053.28,32473.23
CAMP2840,Brand Awareness,Meta Ads,16/10/2024,55139,1896,113,4163.53,8109.69
CAMP2841,Flash Sale,TikTok Ads,15/05/2024,116109,6604,293,3142.66,28915.98
CAMP2842,Retargeting Campaign,Meta Ads,17/12/2024,99761,5974,548,1181.43,36315.44
CAMP2843,Summer Sale,Google Ads,05/01/2025,81404,4452,208,3991.74,21432.1
CAMP2844,Summer Sale,Email Marketing,10/07/2024,69391,2596,293,4675.92,19311.02
CAMP2845,Brand Awareness,Meta Ads,10/05/2024,23887,661,96,4102.95,11365.13
CAMP2846,Winter Promo,Google Ads,06/04/2024,71797,5380,425,4956.1,33302.3
CAMP2847,Retargeting Campaign,Affiliate,17/10/2024,115229,2758,73,2253,8626.39
CAMP2848,Holiday Deals,Email Marketing,11/08/2024,106419,3396,129,790,12385.61
CAMP2849,Winter Promo,Google Ads,05/02/2024,77707,1361,121,811.63,3580.28
CAMP2850,Flash Sale,Meta Ads,21/01/2024,20697,221,14,3196.93,668.04
CAMP2851,Flash Sale,Meta Ads,28/04/2024,62786,3345,315,1480.33,23707.4
CAMP2852,New Product Launch,Meta Ads,12/01/2024,88025,5577,236,4838.72,13765.22
CAMP2853,Winter Promo,Meta Ads,16/02/2024,75707,5047,182,1381.73,11036.52
CAMP2854,New Product Launch,Email Marketing,08/11/2024,48422,3507,488,1541.46,9914.62
CAMP2855,Retargeting Campaign,Email Marketing,23/10/2024,106371,4385,220,4266.95,13387.76
CAMP2856,Clearance Event,Email Marketing,17/03/2024,105787,7356,864,310.53,83380.82
CAMP2857,New Product Launch,Email Marketing,11/08/2024,142346,4834,109,2636.28,6408.12
CAMP2858,Clearance Event,Affiliate,15/04/2024,102769,2067,62,4217.31,5476.33
CAMP2859,Summer Sale,Email Marketing,16/04/2024,62128,1987,144,1394.08,7065.77
CAMP2860,New Product Launch,Email Marketing,03/11/2024,128132,9897,1081,2903.88,91396.09
CAMP2861,Holiday Deals,Email Marketing,31/12/2024,10735,399,25,2028.66,1727.39
CAMP2862,Clearance Event,Email Marketing,15/02/2024,119651,3331,165,1959.65,19752.13
CAMP2863,Clearance Event,Meta Ads,27/03/2024,62445,4355,452,3075.71,45658.43
CAMP2864,Winter Promo,Email Marketing,05/07/2024,17577,1111,35,4596.08,1023.32
CAMP2865,Winter Promo,TikTok Ads,10/02/2024,142692,10736,847,1607.13,89654.97
CAMP2866,Retargeting Campaign,Meta Ads,27/04/2024,112338,3573,313,1312.72,9148.08
CAMP2867,Winter Promo,Affiliate,01/12/2024,51122,1542,125,2231.67,4599.08
CAMP2868,Winter Promo,Meta Ads,04/11/2024,25197,370,12,4122.99,454.48
CAMP2869,Holiday Deals,Email Marketing,10/10/2024,101712,6166,245,4674.32,10918.34
CAMP2870,Winter Promo,TikTok Ads,28/03/2024,76391,3508,79,2621.65,2029.12
CAMP2871,Summer Sale,Meta Ads,25/01/2024,127963,2676,99,4336.1,10239.37
CAMP2872,Retargeting Campaign,Email Marketing,05/05/2024,124260,2766,94,1391.43,7897.28
CAMP2873,Winter Promo,Google Ads,12/07/2024,40626,407,32,4034.42,2808.08
CAMP2874,Flash Sale,Affiliate,04/10/2024,110879,8007,645,3307.3,46417.82
CAMP2875,Flash Sale,TikTok Ads,25/09/2024,111870,2425,318,805.95,7518.05
CAMP2876,Holiday Deals,Affiliate,07/07/2024,83234,1505,206,2036.35,10290.07
CAMP2877,Winter Promo,TikTok Ads,06/09/2024,57088,3569,171,3920.35,16250.94
CAMP2878,Clearance Event,Affiliate,08/02/2025,41659,2309,136,1373.56,2942.74
CAMP2879,New Product Launch,Email Marketing,09/05/2024,132605,5031,566,1983.52,22905.59
CAMP2880,Summer Sale,Email Marketing,27/01/2024,69321,5292,722,4629.18,35769.19
CAMP2881,Winter Promo,TikTok Ads,26/08/2024,106333,7665,1022,574.99,50481.8
CAMP2882,Clearance Event,Google Ads,02/09/2024,22761,789,35,4625.53,1280.81
CAMP2883,Holiday Deals,Meta Ads,16/01/2025,75676,1074,92,3227.24,5255.65
CAMP2884,Clearance Event,Email Marketing,20/06/2024,125662,4308,269,1966.24,26932.92
CAMP2885,Holiday Deals,Email Marketing,23/01/2025,132799,5356,464,3398.34,34706.72
CAMP2886,Holiday Deals,Meta Ads,26/02/2025,104070,3445,388,3710.96,32405.94
CAMP2887,Summer Sale,Meta Ads,25/01/2025,56467,933,65,2093.12,1572.3
CAMP2888,Retargeting Campaign,Google Ads,09/03/2024,55985,2199,99,4037.46,10723.35
CAMP2889,Flash Sale,Affiliate,17/10/2024,71885,5702,270,4956.93,9811.57
CAMP2890,Winter Promo,TikTok Ads,07/01/2025,131527,8561,415,4592.64,15172.56
CAMP2891,Clearance Event,Google Ads,10/02/2024,125483,8384,541,3694.03,30951.5
CAMP2892,Clearance Event,TikTok Ads,22/10/2024,148635,10737,1351,1786.88,116853.6
CAMP2893,Summer Sale,Affiliate,23/09/2024,78128,5190,628,1377.42,63737.72
CAMP2894,Flash Sale,Email Marketing,19/05/2024,91023,6899,407,4869.25,48486.44
CAMP2895,Winter Promo,Affiliate,02/06/2024,72539,1266,49,1273.4,4819.03
CAMP2896,New Product Launch,Email Marketing,19/03/2024,30846,1814,155,2180.7,9297.69
CAMP2897,Brand Awareness,TikTok Ads,11/02/2024,68568,1465,120,4656.37,3195.85
CAMP2898,Brand Awareness,Google Ads,11/08/2024,111410,7470,298,2471.24,6871.75
CAMP2899,Brand Awareness,Google Ads,06/06/2024,66782,2942,440,4653.61,26239.17
CAMP2900,New Product Launch,Email Marketing,08/08/2024,66633,2002,198,991.49,7112
CAMP2901,Brand Awareness,Affiliate,11/07/2024,26726,455,13,3739.66,455.06
CAMP2902,Flash Sale,Email Marketing,17/02/2024,44816,3559,72,1052.35,2401.08
CAMP2903,Brand Awareness,TikTok Ads,07/12/2024,27942,358,48,1784.68,1146.92
CAMP2904,Holiday Deals,Google Ads,10/11/2024,5055,341,15,1015.69,886.3
CAMP2905,Clearance Event,Google Ads,16/05/2024,81396,4320,381,4192.65,18457.35
CAMP2906,Holiday Deals,Email Marketing,06/11/2024,73152,1537,185,2671.48,12883.69
CAMP2907,New Product Launch,TikTok Ads,17/01/2024,108125,7531,801,3535.56,80922.69
CAMP2908,Brand Awareness,Affiliate,05/06/2024,81979,4569,575,2206.25,65003.58
CAMP2909,Retargeting Campaign,TikTok Ads,17/04/2024,68093,2879,320,376.63,8279.94
CAMP2910,Holiday Deals,Meta Ads,25/02/2024,122681,2309,263,1555.88,14010.75
CAMP2911,Brand Awareness,Affiliate,02/05/2024,131247,5312,190,3292.69,21709
CAMP2912,Retargeting Campaign,Meta Ads,30/08/2024,13869,492,34,1856.41,846.3
CAMP2913,Retargeting Campaign,Email Marketing,05/04/2024,135447,5749,837,3961.88,88937.48
CAMP2914,Clearance Event,Meta Ads,21/02/2025,90697,5638,631,3360.34,73073.91
CAMP2915,Summer Sale,Google Ads,05/02/2025,48038,3689,273,2537.09,32442.47
CAMP2916,Summer Sale,Google Ads,12/03/2024,67920,3117,263,1533.74,10579.32
CAMP2917,Summer Sale,Email Marketing,20/01/2024,7418,402,45,4041,2578.61
CAMP2918,Winter Promo,Google Ads,04/09/2024,136354,3288,128,3465.71,13539.51
CAMP2919,Retargeting Campaign,Affiliate,19/07/2024,143604,11424,1138,3138.68,72255.91
CAMP2920,Winter Promo,Email Marketing,03/01/2025,148425,4499,672,2390.89,32557.44
CAMP2921,Winter Promo,Email Marketing,28/10/2024,21462,927,124,4659.43,13814.9
CAMP2922,New Product Launch,TikTok Ads,29/10/2024,63431,2629,155,3329.86,3700.01
CAMP2923,New Product Launch,Affiliate,10/05/2024,108497,3100,275,394.61,31680.24
CAMP2924,Clearance Event,Meta Ads,22/07/2024,5589,224,32,4051.48,1515.63
CAMP2925,Flash Sale,Google Ads,13/09/2024,85269,5442,578,2583.85,45094.19
CAMP2926,Retargeting Campaign,Google Ads,30/04/2024,106980,5269,330,2816.3,13208.48
CAMP2927,Flash Sale,Google Ads,17/06/2024,69381,5291,120,823.41,11392.92
CAMP2928,Retargeting Campaign,Meta Ads,02/12/2024,81629,4655,344,4548.58,13900.81
CAMP2929,Summer Sale,TikTok Ads,19/02/2024,80701,2555,231,2833.67,6204.42
CAMP2930,Summer Sale,Google Ads,02/01/2024,67796,991,119,3840.55,5593.61
CAMP2931,Summer Sale,Google Ads,26/01/2025,123303,4146,352,4208.92,25857.63
CAMP2932,Holiday Deals,Email Marketing,08/12/2024,77954,5065,335,641.74,12609.35
CAMP2933,New Product Launch,Affiliate,08/05/2024,9778,721,72,4853.23,6958.68
CAMP2934,Holiday Deals,Meta Ads,15/03/2024,94679,2009,253,2767.08,17170.87
CAMP2935,Brand Awareness,Google Ads,23/06/2024,107046,7010,534,4074.92,52111.04
CAMP2936,Flash Sale,Meta Ads,26/03/2024,54845,2932,242,3014.5,21715.98
CAMP2937,New Product Launch,Email Marketing,12/10/2024,125023,4639,480,1155.74,11614.3
CAMP2938,Clearance Event,Meta Ads,02/01/2024,98171,1099,116,1988.18,6249.22
CAMP2939,Winter Promo,TikTok Ads,25/08/2024,27341,530,17,2698.47,1642.41
CAMP2940,Summer Sale,Email Marketing,10/09/2024,149599,9097,584,3199.74,13576.84
CAMP2941,Brand Awareness,Meta Ads,08/06/2024,145792,9848,572,4321.55,14581.02
CAMP2942,Retargeting Campaign,Meta Ads,22/12/2024,72706,4878,731,1547.21,76735.77
CAMP2943,Holiday Deals,Affiliate,05/07/2024,24690,1108,128,2152.98,2894.69
CAMP2944,Retargeting Campaign,TikTok Ads,04/04/2024,29399,2083,293,3093.95,30811
CAMP2945,Brand Awareness,Google Ads,18/02/2024,74258,4734,290,793.89,22515.93
CAMP2946,Holiday Deals,Meta Ads,26/01/2024,77486,2464,292,3823.24,32498.82
CAMP2947,Holiday Deals,Affiliate,22/10/2024,148147,4563,418,1628.22,45784.62
CAMP2948,Winter Promo,TikTok Ads,03/08/2024,29370,1646,90,449.86,2418.73
CAMP2949,Winter Promo,Google Ads,01/09/2024,16147,691,46,2801.43,2135.7
CAMP2950,New Product Launch,Google Ads,20/06/2024,49139,1128,157,3563.35,4770.82
CAMP2951,Winter Promo,Email Marketing,21/04/2024,38203,834,120,4346.36,8516.21
CAMP2952,Flash Sale,Google Ads,14/12/2024,142094,10124,961,3703.29,100120.84
CAMP2953,Clearance Event,Affiliate,01/05/2024,20563,824,82,2064.52,8405.21
CAMP2954,Retargeting Campaign,TikTok Ads,10/03/2024,111042,8679,637,2975.99,29898.25
CAMP2955,Holiday Deals,Email Marketing,10/05/2024,135463,1368,47,3035.54,4449.89
CAMP2956,Summer Sale,Affiliate,04/04/2024,36451,2832,148,3613.13,6376.66
CAMP2957,New Product Launch,Google Ads,09/01/2025,23926,1384,51,1247.05,5912.94
CAMP2958,Winter Promo,Meta Ads,02/01/2025,34038,2317,50,713.38,2031.67
CAMP2959,Summer Sale,Meta Ads,05/01/2025,37307,2641,164,2173.41,14096.13
CAMP2960,Retargeting Campaign,Email Marketing,05/12/2024,57834,4050,157,2068.21,6091.61
CAMP2961,New Product Launch,Email Marketing,07/09/2024,76800,3119,164,2279.81,5881.12
CAMP2962,Winter Promo,Email Marketing,25/09/2024,80778,1960,67,1578.61,3239.09
CAMP2963,Summer Sale,Email Marketing,28/01/2025,8609,371,44,513.42,2879.49
CAMP2964,Retargeting Campaign,Meta Ads,18/08/2024,57671,3355,187,2488.81,11044.12
CAMP2965,Summer Sale,Email Marketing,22/04/2024,119852,8789,195,1325.22,13375.1
CAMP2966,New Product Launch,Affiliate,17/09/2024,42930,759,86,2705.74,7653.21
CAMP2967,Retargeting Campaign,Affiliate,13/02/2025,86321,5373,121,2922.35,13126.18
CAMP2968,New Product Launch,TikTok Ads,09/05/2024,69040,4352,465,2868.6,37832.13
CAMP2969,Summer Sale,Email Marketing,27/09/2024,5883,120,2,3888.77,193.94
CAMP2970,Flash Sale,Affiliate,23/06/2024,5382,235,10,3716.57,920.88
CAMP2971,Flash Sale,TikTok Ads,22/12/2024,76287,3893,396,3415.21,45961.9
CAMP2972,Brand Awareness,Google Ads,13/07/2024,128693,6913,938,1758.63,99221.31
CAMP2973,Brand Awareness,Email Marketing,23/01/2025,68220,3225,271,2267.95,20662
CAMP2974,Holiday Deals,Google Ads,16/10/2024,40912,1071,142,1183.8,8695.51
CAMP2975,Holiday Deals,Google Ads,14/12/2024,148803,6084,229,3742.52,9582.97
CAMP2976,Holiday Deals,Google Ads,11/05/2024,8066,599,43,4958.31,3624.98
CAMP2977,Clearance Event,Meta Ads,17/02/2024,94342,7042,700,648.85,31522.17
CAMP2978,New Product Launch,Google Ads,31/08/2024,77635,3716,391,3540.17,8068.54
CAMP2979,Clearance Event,Meta Ads,11/02/2025,112953,8146,268,2617.76,11506.02
CAMP2980,Retargeting Campaign,Google Ads,06/08/2024,96477,7276,858,2870.18,31256.46
CAMP2981,Holiday Deals,Affiliate,11/01/2024,77157,1811,229,1324.25,5615.18
CAMP2982,Summer Sale,Meta Ads,27/02/2025,59806,1425,83,494.12,5390.58
CAMP2983,Summer Sale,Google Ads,01/03/2024,58520,2087,247,3853.24,25558.24
CAMP2984,Flash Sale,Meta Ads,18/12/2024,21585,1475,60,2014.81,2228.25
CAMP2985,Winter Promo,Affiliate,30/03/2024,115193,2027,241,1216.57,8525.13
CAMP2986,Holiday Deals,Email Marketing,27/04/2024,48565,1390,121,2863.99,10613.42
CAMP2987,Brand Awareness,Email Marketing,21/03/2024,144682,8136,390,2355.48,14513.27
CAMP2988,Clearance Event,TikTok Ads,10/06/2024,73217,3839,539,4031.85,55820.12
CAMP2989,New Product Launch,Email Marketing,31/05/2024,103441,6628,533,636.92,41648.75
CAMP2990,Summer Sale,Google Ads,27/04/2024,144865,11077,384,2500.74,42598.39
CAMP2991,Summer Sale,Google Ads,22/09/2024,52131,2488,124,806.85,13739.22
CAMP2992,Holiday Deals,Meta Ads,02/10/2024,149776,2373,209,648.98,9637.83
CAMP2993,Summer Sale,Meta Ads,23/01/2024,117124,5192,669,870.62,66232.88
CAMP2994,Holiday Deals,Affiliate,16/03/2024,120958,1814,206,2824.29,19317.47
CAMP2995,Brand Awareness,Email Marketing,25/03/2024,77433,6155,393,358.91,8313.11
CAMP2996,Winter Promo,Google Ads,18/02/2025,12955,205,8,3762.55,669.63
CAMP2997,Holiday Deals,Google Ads,18/12/2024,54917,2397,298,2307.1,32609.97
CAMP2998,Brand Awareness,Google Ads,07/02/2025,11774,710,105,1701.65,9157.87
CAMP2999,Retargeting Campaign,TikTok Ads,13/05/2024,46752,745,93,3081.67,7220.38
